id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
266575794,dc0e0687-6057-44c4-99d5-4760e37a8372,2025-03-22 09:43:17,2025-03-22,2025-03-22 01:43:17 UTC,Asia/Kuching,5299344,sarab609,,2025-03-23 15:32:41 UTC,2025-03-23 15:33:53 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/266575794,https://inaturalist-open-data.s3.amazonaws.com/photos/478974380/medium.jpeg,,"",,0,0,false,2,"Lahad Datu District, Sabah, Malaysia",4.9590027778,117.8040083333,,,,,,,,false,gps,gps,,Lahad Datu,Sabah,Malaysia,Sabah,Lahad Datu,bracket fungi,Polyporaceae,Bracket Fungi,Fungi,47379,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Polyporaceae,,,,,,,,,,,
266576546,85ea9646-1945-46cc-b4e8-40345c151d54,2025-03-22 07:59:31,2025-03-22,2025-03-21 23:59:31 UTC,Asia/Kuching,5299344,sarab609,,2025-03-23 15:35:09 UTC,2025-04-14 09:45:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/266576546,https://inaturalist-open-data.s3.amazonaws.com/photos/478975175/medium.jpeg,,"",,2,0,false,2,"Lahad Datu District, Sabah, Malaysia",4.9631722222,117.8019416667,,,,,,,,false,,,,Lahad Datu,Sabah,Malaysia,Sabah,Lahad Datu,Moellenkampi Beetle,Chalcosoma moellenkampi,Moellenkampi Beetle,Insecta,203057,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Scarabaeoidea,Scarabaeidae,Dynastinae,,Dynastini,Chalcosomina,Chalcosoma,,Chalcosoma moellenkampi,,,,
266576793,3d2be658-bb09-4a5e-9547-1e6337fb68ed,2025-03-21 20:46:32,2025-03-21,2025-03-21 12:46:32 UTC,Asia/Kuching,5299344,sarab609,,2025-03-23 15:36:10 UTC,2025-03-23 16:13:14 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/266576793,https://inaturalist-open-data.s3.amazonaws.com/photos/478975513/medium.jpeg,,"",,0,0,false,2,"Lembah Danum, Jalan Sandakan-Lahad Datu, Kota Kinabatangan, 90200, Kota Kinabatangan, Sabah, Lahad Datu, Sabah, Malaysia",4.9635027778,117.8058222222,,,,,,,,false,gps,gps,,Lahad Datu,Sabah,Malaysia,Sabah,Lahad Datu,Stenoniodes,Stenoniodes,,Animalia,998336,Animalia,Arthropoda,Myriapoda,,Diplopoda,Chilognatha,Merocheta,Polydesmida,Leptodesmidea,Platyrhacoidea,Platyrhacidae,Platyrhacinae,,Platyrhacini,,Stenoniodes,,,,,,
266577010,929dbdef-27e4-4d91-9d94-f8554d31188a,2025-03-21 20:26:13,2025-03-21,2025-03-21 12:26:13 UTC,Asia/Kuching,5299344,sarab609,,2025-03-23 15:36:54 UTC,2025-09-02 03:32:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/266577010,https://inaturalist-open-data.s3.amazonaws.com/photos/478975804/medium.jpeg,,"",Around 10cm from nose to butt,2,0,false,2,"Lembah Danum, Jalan Sandakan-Lahad Datu, Kota Kinabatangan, 90200, Kota Kinabatangan, Sabah, Lahad Datu, Sabah, Malaysia",4.9627277778,117.804575,,,,,,,open,false,gps,gps,,Lahad Datu,Sabah,Malaysia,Sabah,Lahad Datu,File-eared Tree Frog,Polypedates otilophus,File-eared Tree Frog,Amphibia,26597,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Rhacophoridae,Rhacophorinae,,,,Polypedates,,Polypedates otilophus,,,,
266578015,a9a32eee-140b-4650-bb78-5ca921fe0a4f,2025-03-21 19:48:48,2025-03-21,2025-03-21 11:48:48 UTC,Asia/Kuching,5299344,sarab609,,2025-03-23 15:39:56 UTC,2025-03-23 15:40:24 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/266578015,https://inaturalist-open-data.s3.amazonaws.com/photos/478976596/medium.jpeg,,"",,0,0,false,2,"Lembah Danum, Jalan Sandakan-Lahad Datu, Kota Kinabatangan, 90200, Kota Kinabatangan, Sabah, Lahad Datu, Sabah, Malaysia",4.9647973373,117.8050771728,201,,,,201,,,false,gps,gps,,Lahad Datu,Sabah,Malaysia,Sabah,Lahad Datu,Pachynoa purpuralis,Pachynoa purpuralis,,Insecta,486039,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Pyraloidea,Crambidae,Spilomelinae,,Margaroniini,,Pachynoa,,Pachynoa purpuralis,,,,
266578222,26ff6511-4a82-4303-b6f6-b9545cb57bd3,2025-03-21 19:38:13,2025-03-21,2025-03-21 11:38:13 UTC,Asia/Kuching,5299344,sarab609,,2025-03-23 15:40:27 UTC,2025-08-11 10:51:40 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/266578222,https://inaturalist-open-data.s3.amazonaws.com/photos/478976643/medium.jpeg,,"","Extremely numerous, gathered around the porch lights while it was raining, very popular with the bats ",0,0,false,2,"Lembah Danum, Jalan Sandakan-Lahad Datu, Kota Kinabatangan, 90200, Kota Kinabatangan, Sabah, Lahad Datu, Sabah, Malaysia",4.9647973373,117.8050771728,201,,,,201,,,false,gps,gps,,Lahad Datu,Sabah,Malaysia,Sabah,Lahad Datu,Ants,Formicidae,Ants,Insecta,47336,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Formicoidea,Formicidae,,,,,,,,,,,
266680682,e6bad438-2d0e-4cd5-9736-8b1fdfa1cca6,2025-03-15 08:04:46,2025-03-15,2025-03-15 00:04:46 UTC,Asia/Kuching,5299344,sarab609,,2025-03-24 01:02:14 UTC,2025-07-17 13:35:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/266680682,https://inaturalist-open-data.s3.amazonaws.com/photos/479155860/medium.jpeg,,"",,2,0,false,2,"2PX3+45, Kampung Kinaratuan, 89300 Ranau, Sabah, Malaysia",6.0479166667,116.7016888889,,,,,,,,false,gps,gps,,Ranau,Sabah,Malaysia,Sabah,Ranau,Flame Violet,Episcia cupreata,Flame Violet,Plantae,286913,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Gesneriaceae,Gesnerioideae,,Gesnerieae,Columneinae,Episcia,,Episcia cupreata,,,,
266680700,be1e465b-39f4-44b4-ac49-0d1798bbae25,2025-03-15 08:54:01,2025-03-15,2025-03-15 00:54:01 UTC,Asia/Kuching,5299344,sarab609,,2025-03-24 01:02:28 UTC,2025-03-24 08:34:01 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/266680700,https://inaturalist-open-data.s3.amazonaws.com/photos/479155932/medium.jpeg,,"",,1,0,false,2,"89300 Ranau, Sabah, Malaysia",6.0303638889,116.7063611111,,,,,,,open,false,gps,gps,,Ranau,Sabah,Malaysia,Sabah,Ranau,Bananas,Musa acuminata,Cavendish banana,Plantae,140907,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Zingiberales,,,Musaceae,,,,,Musa,,Musa acuminata,,,,
266680722,66daac02-5ed7-4bd2-ad0e-44dadfa7f444,2025-03-14 17:00:42,2025-03-14,2025-03-14 09:00:42 UTC,Asia/Kuching,5299344,sarab609,,2025-03-24 01:02:42 UTC,2025-04-14 00:06:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/266680722,https://inaturalist-open-data.s3.amazonaws.com/photos/479156014/medium.jpeg,,"",,1,0,false,2,"Ranau, MY-SA, MY",6.0513611111,116.7067416667,,,,,,,,false,gps,gps,,Ranau,Sabah,Malaysia,Sabah,Ranau,Rafflesia keithii,Rafflesia keithii,,Plantae,337567,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,Rafflesiaceae,,,,,Rafflesia,,Rafflesia keithii,,,,
266680830,cdef8c17-2719-4714-8b2c-ad59342fd357,2025-03-14 17:19:07,2025-03-14,2025-03-14 09:19:07 UTC,Asia/Kuching,5299344,sarab609,,2025-03-24 01:03:31 UTC,2025-03-24 04:50:00 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/266680830,https://inaturalist-open-data.s3.amazonaws.com/photos/479156237/medium.jpeg,,"",,0,0,false,2,"2PX3+45, Kampung Kinaratuan, 89300 Ranau, Sabah, Malaysia",6.0491472222,116.704175,,,,,,,,false,gps,gps,,Ranau,Sabah,Malaysia,Sabah,Ranau,Durio,Durio,,Plantae,64444,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malvales,,,Malvaceae,Helicteroideae,,Durioneae,,Durio,,,,,,
266680845,85d8bdac-678e-4638-a403-aafe39c3e1cc,2025-03-15 09:45:10,2025-03-15,2025-03-15 01:45:10 UTC,Asia/Kuching,5299344,sarab609,,2025-03-24 01:03:44 UTC,2025-10-11 10:59:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/266680845,https://inaturalist-open-data.s3.amazonaws.com/photos/479156301/medium.jpeg,,"",,1,0,false,2,"89300 Ranau, Sabah, Malaysia",6.0612694444,116.692325,,,,,,,,false,gps,gps,,Ranau,Sabah,Malaysia,Sabah,Ranau,satin pothos,Scindapsus pictus,satin pothos,Plantae,346616,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Araceae,Monsteroideae,,Monstereae,,Scindapsus,,Scindapsus pictus,,,,
266680868,31cb1e7f-5a40-4968-9da1-0c5fd5745aee,2025-03-15 09:57:07,2025-03-15,2025-03-15 01:57:07 UTC,Asia/Kuching,5299344,sarab609,,2025-03-24 01:03:57 UTC,2026-01-09 00:01:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/266680868,https://inaturalist-open-data.s3.amazonaws.com/photos/479156355/medium.jpeg,,"",,3,0,false,2,"89300 Ranau, Sabah, Malaysia",6.0627944444,116.6889111111,,,,,,,,false,gps,gps,,Ranau,Sabah,Malaysia,Sabah,Ranau,Cyllogenes woolletti,Cyllogenes woolletti,,Insecta,1226370,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Satyrinae,,Melanitini,,Cyllogenes,,Cyllogenes woolletti,,,,
266680877,756f9dd4-6d03-4f7b-bb5d-47ae1df73ca4,2025-03-15 12:07:39,2025-03-15,2025-03-15 04:07:39 UTC,Asia/Kuching,5299344,sarab609,,2025-03-24 01:04:06 UTC,2025-03-24 04:49:55 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/266680877,https://inaturalist-open-data.s3.amazonaws.com/photos/479156408/medium.jpeg,,"",,0,0,false,2,"89300 Ranau, Sabah, Malaysia",6.0524472222,116.6986944444,,,,,,,,false,gps,gps,,Ranau,Sabah,Malaysia,Sabah,Ranau,spikemosses,Selaginella,Spikemosses,Plantae,58771,Plantae,Tracheophyta,,,Lycopodiopsida,,,Selaginellales,,,Selaginellaceae,,,,,Selaginella,,,,,,
266680901,fe22b9bd-5e4f-4621-ac7e-8ff01cc4b33b,2025-03-15 11:03:53,2025-03-15,2025-03-15 03:03:53 UTC,Asia/Kuching,5299344,sarab609,,2025-03-24 01:04:17 UTC,2025-03-27 12:39:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/266680901,https://inaturalist-open-data.s3.amazonaws.com/photos/479156470/medium.jpeg,,"",,1,0,false,2,"89300 Ranau, Sabah, Malaysia",6.0626666667,116.6906861111,,,,,,,,false,,,,Ranau,Sabah,Malaysia,Sabah,Ranau,Calamoideae,Calamoideae,,Plantae,776360,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Arecales,,,Arecaceae,Calamoideae,,,,,,,,,,
267185245,b9b27754-91a5-482e-a027-e8837a2c41dd,2025-03-27 19:33:48,2025-03-27,2025-03-27 11:33:48 UTC,Asia/Makassar,5299344,sarab609,,2025-03-27 12:31:53 UTC,2025-08-01 09:53:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/267185245,https://inaturalist-open-data.s3.amazonaws.com/photos/480128366/medium.jpeg,,"","Quite small, less than 5 cm",1,0,false,2,"H583+PX9, Batu Putih Bawah, Ranowulu, Bitung City, North Sulawesi, Indonesia",1.5667861111,125.1553388889,,,,,,,open,false,,,,Bitung,Sulawesi Utara,Indonesia,Sulawesi Utara,Bitung,Asian Common Toad,Duttaphrynus melanostictus,Asian Common Toad,Amphibia,62345,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Bufonidae,,,,,Duttaphrynus,,Duttaphrynus melanostictus,,,,
267191004,e45b00d0-aca0-45ee-beaf-486e184981ba,2025-03-22,2025-03-22,,Asia/Kuching,5299344,sarab609,,2025-03-27 13:24:10 UTC,2025-03-27 13:24:17 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/267191004,https://inaturalist-open-data.s3.amazonaws.com/photos/480139031/medium.jpeg,,"",,0,0,false,2,"Lembah Danum, Jalan Sandakan-Lahad Datu, Kota Kinabatangan, 90200, Kota Kinabatangan, Sabah, Lahad Datu, Sabah, Malaysia",4.9624344884,117.8038735315,201,,,,201,,,false,gps,gps,,Lahad Datu,Sabah,Malaysia,Sabah,Lahad Datu,Long-legged Centipede,Thereuopoda longicornis,Long-legged Centipede,Animalia,360105,Animalia,Arthropoda,Myriapoda,,Chilopoda,,,Scutigeromorpha,,,Scutigeridae,Thereuoneminae,,,,Thereuopoda,,Thereuopoda longicornis,,,,
267191019,5456d2c1-c224-4d58-b7b4-2cb5523aa9b6,2025-03-22,2025-03-22,,Asia/Kuching,5299344,sarab609,,2025-03-27 13:24:20 UTC,2025-04-05 04:50:28 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/267191019,https://inaturalist-open-data.s3.amazonaws.com/photos/480139374/medium.jpeg,,"",,2,1,false,2,"Lembah Danum, Jalan Sandakan-Lahad Datu, Kota Kinabatangan, 90200, Kota Kinabatangan, Sabah, Lahad Datu, Sabah, Malaysia",4.9619251086,117.8040606156,201,,,,201,,,false,gps,gps,,Lahad Datu,Sabah,Malaysia,Sabah,Lahad Datu,Giant Huntsman Spiders,Heteropoda,Giant Huntsman Spiders,Arachnida,48766,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,,Sparassidae,Heteropodinae,,,,Heteropoda,,,,,,
267303014,8224c611-ca4b-4157-a4fa-74c2dd142754,2025-03-28 12:42:35,2025-03-28,2025-03-28 04:42:35 UTC,Asia/Makassar,5299344,sarab609,,2025-03-28 04:46:45 UTC,2025-04-09 04:31:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/267303014,https://inaturalist-open-data.s3.amazonaws.com/photos/480354489/medium.jpeg,,"",,1,0,false,2,"H5F6+FHH, Batu Putih Bawah, Ranowulu, Bitung City, North Sulawesi, Indonesia",1.5741138889,125.1614305556,,,,,,,open,false,,,,Bitung,Sulawesi Utara,Indonesia,Sulawesi Utara,Bitung,Sea Almond,Terminalia catappa,Sea Almond,Plantae,62821,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,Combretaceae,,,,,Terminalia,,Terminalia catappa,,,,
267318472,a197fea0-2f8d-4682-9ec6-4a95caa73949,2025-03-22,2025-03-22,,Asia/Kuching,5299344,sarab609,,2025-03-28 08:46:38 UTC,2025-10-03 21:09:51 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/267318472,https://inaturalist-open-data.s3.amazonaws.com/photos/481447269/medium.jpeg,,"",,2,1,false,2,"Lahad Datu District, Sabah, Malaysia",4.9658224383,117.801217474,201,,,,201,,,false,gps,gps,,Lahad Datu,Sabah,Malaysia,Sabah,Lahad Datu,Sciapodinae,Sciapodinae,,Insecta,321397,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Empidoidea,Dolichopodidae,Sciapodinae,,,,,,,,,,
267874466,c73f8794-f161-4e6b-99b1-7ce8b8ebe6d6,2025-03-28 19:38:49,2025-03-28,2025-03-28 11:38:49 UTC,Asia/Makassar,5299344,sarab609,,2025-03-31 09:52:31 UTC,2025-10-01 06:16:00 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/267874466,https://inaturalist-open-data.s3.amazonaws.com/photos/481447371/medium.jpeg,,"",,1,0,false,2,"Batu Putih Bawah, Ranowulu, Bitung City, North Sulawesi, Indonesia",1.5701138889,125.1572833333,,,,,,,,false,,,,Bitung,Sulawesi Utara,Indonesia,Sulawesi Utara,Bitung,Scamandra daphne,Scamandra daphne,,Insecta,892518,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Auchenorrhyncha,Fulgoroidea,Fulgoridae,Aphaeninae,,Aphaenini,,Scamandra,,Scamandra daphne,,,,
267874504,4c592030-57cd-468f-b67a-b679db1a5a97,2025-03-31 10:04:41,2025-03-31,2025-03-31 02:04:41 UTC,Asia/Makassar,5299344,sarab609,,2025-03-31 09:53:02 UTC,2025-03-31 14:11:02 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/267874504,https://inaturalist-open-data.s3.amazonaws.com/photos/481447459/medium.jpeg,,"",,1,0,false,2,"9R8J+49F, Kinilow, Tomohon Utara, Tomohon City, North Sulawesi, Indonesia",1.365275,124.8309472222,,,,,,,,false,gps,gps,,Tomohon,Sulawesi Utara,Indonesia,Sulawesi Utara,Tomohon,Dindymus,Dindymus,,Insecta,127095,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Pyrrhocoroidea,Pyrrhocoridae,,,,,Dindymus,,,,,,
267874610,376e29b8-a8e4-464c-953d-2b6682ea184a,2025-03-29 17:09:34,2025-03-29,2025-03-29 09:09:34 UTC,Asia/Makassar,5299344,sarab609,,2025-03-31 09:54:25 UTC,2025-07-17 10:27:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/267874610,https://inaturalist-open-data.s3.amazonaws.com/photos/481447700/medium.jpeg,,"",,1,0,false,2,"H5C6+X6R, Batu Putih Bawah, Ranowulu, Bitung City, North Sulawesi, Indonesia",1.5724972222,125.1605527778,,,,,,,open,false,gps,gps,,Bitung,Sulawesi Utara,Indonesia,Sulawesi Utara,Bitung,queen of Philippines,Mussaenda philippica,queen of Philippines,Plantae,327747,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,Rubiaceae,Ixoroideae,,Mussaendeae,,Mussaenda,,Mussaenda philippica,,,,
267874627,16daaf6f-3102-4bca-848b-541fb7d4e90c,2025-03-29 16:27:20,2025-03-29,2025-03-29 08:27:20 UTC,Asia/Makassar,5299344,sarab609,,2025-03-31 09:54:47 UTC,2025-03-31 09:55:29 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/267874627,https://inaturalist-open-data.s3.amazonaws.com/photos/481447809/medium.jpeg,,"",,0,0,false,2,"H595+PCM, Batu Putih Bawah, Ranowulu, Bitung City, North Sulawesi, Indonesia",1.5692194444,125.1585888889,,,,,,,open,false,gps,gps,,Bitung,Sulawesi Utara,Indonesia,Sulawesi Utara,Bitung,elephant-foot yam,Amorphophallus paeoniifolius,elephant-foot yam,Plantae,141511,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Araceae,Aroideae,,Thomsonieae,,Amorphophallus,,Amorphophallus paeoniifolius,,,,
267875083,afc085ed-21d5-4a23-8f9f-02b74a0ba4cd,2025-03-29 06:22:35,2025-03-29,2025-03-28 22:22:35 UTC,Asia/Makassar,5299344,sarab609,,2025-03-31 10:00:32 UTC,2025-03-31 15:33:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/267875083,https://inaturalist-open-data.s3.amazonaws.com/photos/481448583/medium.jpeg,,"",,1,0,false,2,"Pinasungkulan, Ranowulu, Bitung City, North Sulawesi, Indonesia",1.5220694444,125.1379583333,,,,,,,,false,gps,gps,,Bitung,Sulawesi Utara,Indonesia,Sulawesi Utara,Bitung,Asian Weaver Ant,Oecophylla smaragdina,Asian Weaver Ant,Insecta,117293,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Formicoidea,Formicidae,Formicinae,,Oecophyllini,,Oecophylla,,Oecophylla smaragdina,,,,
267875326,79b099c3-6986-4fdf-87a7-93c5e2ab1ef4,2025-03-29 15:45:01,2025-03-29,2025-03-29 07:45:01 UTC,Asia/Makassar,5299344,sarab609,,2025-03-31 10:03:34 UTC,2025-03-31 10:04:40 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/267875326,https://inaturalist-open-data.s3.amazonaws.com/photos/481448959/medium.jpeg,,"",,0,0,false,2,"H5C7+V5, Batu Putih Bawah, Ranowulu, Bitung City, North Sulawesi, Indonesia",1.5710666667,125.1624472222,,,,,,,,false,gps,gps,,Bitung,Sulawesi Utara,Indonesia,Sulawesi Utara,Bitung,Asota heliconia,Asota heliconia,,Insecta,202248,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Erebidae,Aganainae,,,,Asota,,Asota heliconia,,,,
267875614,d5bb99c8-68fb-4f10-a28e-2920efadb54d,2025-03-28 18:19:56,2025-03-28,2025-03-28 10:19:56 UTC,Asia/Makassar,5299344,sarab609,,2025-03-31 10:06:30 UTC,2025-07-27 18:42:04 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/267875614,https://inaturalist-open-data.s3.amazonaws.com/photos/481449348/medium.jpeg,,"",,2,1,false,2,"H598+4PF, Batu Putih Bawah, Ranowulu, Bitung City, North Sulawesi, Indonesia",1.5670972222,125.1666083333,,,,,,,open,false,gps,gps,,Bitung,Sulawesi Utara,Indonesia,Sulawesi Utara,Bitung,True Toads,Bufonidae,True Toads,Amphibia,21359,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Bufonidae,,,,,,,,,,,
267875805,1e2116fa-6b12-47f0-8fc3-13ea4e043f0e,2025-03-28 17:05:41,2025-03-28,2025-03-28 09:05:41 UTC,Asia/Makassar,5299344,sarab609,,2025-03-31 10:09:27 UTC,2025-04-15 07:48:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/267875805,https://inaturalist-open-data.s3.amazonaws.com/photos/481449648/medium.jpeg,,"",,1,0,false,2,"H598+4PF, Batu Putih Bawah, Ranowulu, Bitung City, North Sulawesi, Indonesia",1.5688861111,125.1649333333,,,,,,,open,false,gps,gps,,Bitung,Sulawesi Utara,Indonesia,Sulawesi Utara,Bitung,African tulip tree,Spathodea campanulata,African tulip tree,Plantae,126566,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Bignoniaceae,,,Tecomeae,,Spathodea,,Spathodea campanulata,,,,
267875882,581df5a7-9848-4994-8228-13df6ad635eb,2025-03-28 16:48:11,2025-03-28,2025-03-28 08:48:11 UTC,Asia/Makassar,5299344,sarab609,,2025-03-31 10:10:51 UTC,2025-04-04 14:34:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/267875882,https://inaturalist-open-data.s3.amazonaws.com/photos/481449800/medium.jpeg,,"",,1,0,false,2,"Batu Putih Bawah, Ranowulu, Bitung City, North Sulawesi, Indonesia",1.5701111111,125.1572888889,,,,,,,,false,gps,gps,,Bitung,Sulawesi Utara,Indonesia,Sulawesi Utara,Bitung,calabur tree,Muntingia calabura,calabur tree,Plantae,165586,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malvales,,,Muntingiaceae,,,,,Muntingia,,Muntingia calabura,,,,
267876072,d5f1765f-f4d0-4bea-b76e-d3d927092f10,2025-03-28 07:42:41,2025-03-28,2025-03-27 23:42:41 UTC,Asia/Makassar,5299344,sarab609,,2025-03-31 10:12:51 UTC,2025-04-15 07:50:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/267876072,https://inaturalist-open-data.s3.amazonaws.com/photos/481450096/medium.jpeg,,"",,1,0,false,2,"M526+RM2, Marinsow, Likupang Timur, North Minahasa Regency, North Sulawesi, Indonesia",1.6535111111,125.1607361111,,,,,,,open,false,gps,gps,,Minahasa Utara,Sulawesi Utara,Indonesia,Sulawesi Utara,Minahasa Utara,Sea Almond,Terminalia catappa,Sea Almond,Plantae,62821,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,Combretaceae,,,,,Terminalia,,Terminalia catappa,,,,
267876220,07c57080-04e8-4c20-b66c-4d8d56e13226,2025-03-28 10:01:18,2025-03-28,2025-03-28 02:01:18 UTC,Asia/Makassar,5299344,sarab609,,2025-03-31 10:15:30 UTC,2025-03-31 10:48:36 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/267876220,https://inaturalist-open-data.s3.amazonaws.com/photos/481450382/medium.jpeg,,"",,0,0,false,2,"H5F4+9X9, Batu Putih Bawah, Likupang Timur, Bitung City, North Sulawesi, Indonesia",1.5718166667,125.1569555556,,,,,,,,false,gps,gps,,Bitung,Sulawesi Utara,Indonesia,Sulawesi Utara,Bitung,Rhinocricinae,Rhinocricinae,,Animalia,997671,Animalia,Arthropoda,Myriapoda,,Diplopoda,Chilognatha,Juliformia,Spirobolida,Rhinocricidea,,Rhinocricidae,Rhinocricinae,,,,,,,,,,
267876260,b3982689-259e-4bbe-8e3c-28a4815eec03,2025-03-28 13:45:55,2025-03-28,2025-03-28 05:45:55 UTC,Asia/Makassar,5299344,sarab609,,2025-03-31 10:15:57 UTC,2025-09-10 06:13:34 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/267876260,https://inaturalist-open-data.s3.amazonaws.com/photos/481450454/medium.jpeg,,"",,1,0,false,2,"H5C6+X94, Batu Putih Bawah, Ranowulu, Bitung City, North Sulawesi, Indonesia",1.5726027778,125.1610027778,,,,,,,open,false,,,,Bitung,Sulawesi Utara,Indonesia,Sulawesi Utara,Bitung,Kopsia arborea,Kopsia arborea,,Plantae,344977,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,Apocynaceae,Rauvolfioideae,,Vinceae,Kopsiinae,Kopsia,,Kopsia arborea,,,,
267878032,8bfb7e2e-2572-4d63-8284-9a8c96db970f,2025-03-28,2025-03-28,,Asia/Makassar,5299344,sarab609,,2025-03-31 10:38:29 UTC,2025-04-15 21:49:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/267878032,https://inaturalist-open-data.s3.amazonaws.com/photos/481454466/medium.jpeg,,"",,1,0,false,2,"H557+Q97 Obyek Wisata Tangkoko, Batu Putih Bawah, Ranowulu, Bitung City, North Sulawesi, Indonesia",1.5598357017,125.1633752882,199,,,,199,,,false,gps,gps,,Bitung,Sulawesi Utara,Indonesia,Sulawesi Utara,Bitung,Orange-and-black Pear Spider,Leucauge fastigata,Orange-and-black Pear Spider,Arachnida,1348317,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Tetragnathidae,Leucauginae,,,,Leucauge,,Leucauge fastigata,,,,
